j_offset	s_notes	s_isOnset	s_duration	s_measure	a_degree1	a_pcset	a_localKey
160.875	['B1, B2, B4, B5, D#5, D#6, F#4, F#5, F#6, G#4']	[True, True, True, True, True, True, False, True, True, False]	0.875	41			
161.0	['B1, B2, B4, B5, D#5, D#6, F#4, F#5, F#6, G#4']	[False, False, False, False, False, False, False, False, False, False]	0.875	41			
161.125	['B1, B2, B4, B5, D#5, D#6, F#4, F#5, F#6, G#4']	[False, False, False, False, False, False, False, False, False, False]	0.875	41			
161.25	['B1, B2, B4, B5, D#5, D#6, F#4, F#5, F#6, G#4']	[False, False, False, True, False, True, False, False, True, False]	0.875	41			
161.375	['B1, B2, B4, B5, D#5, D#6, F#4, F#5, F#6, G#4']	[False, False, False, False, False, False, False, False, False, False]	0.875	41			
161.5	['B1, B2, B4, B5, D#5, D#6, F#4, F#5, F#6, G#4']	[False, False, False, True, False, True, False, False, True, False]	0.875	41			
161.625	['B1, B2, B4, B5, D#5, D#6, F#4, F#5, F#6, G#4']	[False, False, False, False, False, False, False, False, False, False]	0.875	41			
161.75	['B1, B2, B4, B5, D#5, D#6, F#4, F#5, F#6']	[False, False, False, False, False, False, False, False, False]	0.125	41			
161.875	['B1, B2, B4, B5, E4, D#5, D#6, F#4, F#5, F#6']	[False, False, False, True, True, False, True, False, False, True]	0.125	41			
162.0	['B1, B2, B4, B5, E4, D#5, D#6, F#5, F#6']	[True, False, False, False, False, False, False, False, False]	0.125	41			
162.125	['B1, B2, B4, B5, C#5, E4, E5, D#5, D#6, F#5, F#6, G#4']	[True, False, False, True, True, True, True, False, True, False, True, True]	0.25	41			
162.25	['B1, B2, B4, B5, C#5, E4, E5, D#5, D#6, F#5, F#6, G#4']	[False, False, False, False, False, False, False, False, False, False, False, False]	0.25	41			
162.375	['B1, B2, B5, E4, E5, D#5, D#6, F#5, F#6, G#4']	[False, False, False, False, False, False, False, False, False, False]	0.125	41			
162.5	['B1, B2, B5, E5, D#5, D#6, F#4, F#5, F#6, G#4']	[False, False, True, False, True, True, True, True, True, False]	0.125	41			
162.625	['B1, B2, B5, D#5, D#6, F#4, F#5, F#6, G#4']	[False, False, False, False, False, False, False, False, False]	0.125	41			
162.75	['B1, B2, B5, E5, D#6, F#4, F#5, F#6, G#4, G#5']	[True, False, False, True, False, False, False, False, True, True]	0.125	41			
162.875	['B1, B2, B5, E5, D#6, F#6, G#4, G#5']	[False, False, True, False, True, True, False, False]	0.125	41			
163.0	['B1, B2, B5, D#6, F#6, G#4']	[False, False, False, False, False, False]	0.125	41			
163.125	['B1, B2, B5, C#5, E5, D#6, F#6, A4, A5, G#4']	[False, False, True, True, True, True, True, True, True, True]	0.125	41			
163.25	['B1, B2, B5, C#5, E5, F#6, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False]	0.125	41			
163.375	['B1, B2, C#5, E5, A4, A5, G#4']	[False, False, False, False, False, False, False]	0.125	41			
163.5	['C#5, C#6, E5, E6, A1, A2, A4, A5, G#4']	[True, True, True, True, True, True, True, True, False]	0.25	41			
163.625	['C#5, C#6, E5, E6, A1, A2, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False]	0.25	41			
163.75	['C#5, C#6, E3, E5, E6, A1, A2, A4, A5, G#4']	[False, True, True, False, True, False, False, False, True, False]	0.125	41			
163.875	['C#5, C#6, E5, E6, A1, A2, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False]	0.5	41			
164.0	['C#5, C#6, E5, E6, A1, A2, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False]	0.5	42			
164.125	['C#5, C#6, E5, E6, A1, A2, A4, A5, G#4']	[False, True, False, True, False, False, False, True, False]	0.5	42			
164.25	['C#5, C#6, E5, E6, A1, A2, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False]	0.5	42			
164.375	['C#5, C#6, E5, E6, F#4, A1, A2, A4, A5, G#4']	[False, True, False, False, True, False, False, False, True, False]	0.125	42			
164.5	['C#6, E5, E6, F#4, A1, A2, A4, A5']	[False, False, True, False, False, False, False, False]	0.125	42			
164.625	['C#6, E4, E6, A1, A2, A5']	[False, True, False, True, False, False]	0.125	42			
164.75	['C#6, E4, E6, F#4, A1, A2, A5']	[True, False, True, True, True, True, True]	0.125	42			
164.875	['C#6, E4, F#4, A1, A2, A5']	[False, True, False, False, False, False]	0.25	42			
165.0	['C#6, E4, F#4, A1, A2, A5']	[False, False, False, False, False, False]	0.25	42			
165.125	['C#6, E4, E6, A1, A2, A5']	[True, False, True, False, False, True]	0.125	42			
165.25	['C#6, E4, A1, A2, A5']	[False, False, False, False, False]	0.125	42			
165.375	['C#6, E6, A1, A2, A5, G#1, G#2']	[True, True, False, False, True, True, True]	0.125	42			
165.5	['C#6, A5, G#1, G#2']	[False, False, False, False]	0.25	42			
165.625	['C#6, A5, G#1, G#2']	[False, False, False, False]	0.25	42			
165.75	['C#6, E6, A5, G#1, G#2']	[True, True, True, False, False]	0.125	42			
165.875	['C#6, A5, G#1, G#2']	[False, False, False, False]	0.125	42			
166.0	['C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5, G#1, G#2']	[True, True, True, True, True, True, True, True, True, False, False]	0.125	42			
166.125	['C#5, C#6, F#1, F#2, F#4, F#5, A4, A5']	[False, False, False, False, False, False, False, False]	0.25	42			
166.25	['C#5, C#6, F#1, F#2, F#4, F#5, A4, A5']	[False, False, False, False, False, False, False, False]	0.25	42			
166.375	['C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5']	[False, True, False, False, True, False, True, True, True]	0.125	42			
166.5	['C#5, C#6, F#1, F#2, F#4, F#5, A4, A5']	[False, False, False, False, False, False, False, False]	0.25	42			
166.625	['C#5, C#6, F#1, F#2, F#4, F#5, A4, A5']	[False, False, False, False, False, False, False, False]	0.25	42			
166.75	['C#6, E4, F#1, F#2, F#4, F#6, A4, A5, G#4']	[True, True, False, False, False, True, False, True, True]	0.125	42			
166.875	['C#6, E4, F#1, F#2, F#4, A4, A5, G#4']	[False, False, False, False, False, False, False, False]	0.125	42			
167.0	['C#6, F#1, F#2, F#4, F#6, A4, A5']	[True, False, False, True, True, True, True]	0.125	42			
167.125	['C#6, F#1, F#2, F#4, A4, A5']	[False, False, False, False, False, False]	0.25	42			
167.25	['C#6, F#1, F#2, F#4, A4, A5']	[False, False, False, False, False, False]	0.25	42			
167.375	['B1, B2, B4, B5, E4, D#6, F#5, G#4']	[True, True, True, True, True, True, True, True]	0.125	42			
167.5	['B1, B2, B4, B5, E4, G#4']	[False, False, False, False, False, False]	0.125	42			
167.625	['B1, B2, B4, B5, C#4, D#6, F#5, A4']	[False, False, False, True, True, True, True, True]	0.125	42			
167.75	['B1, B2, B4, B5, C#4, A4']	[False, False, False, False, False, False]	0.25	42			
167.875	['B1, B2, B4, B5, C#4, A4']	[False, False, False, False, False, False]	0.25	42			
168.0	['B1, B2, C2, C3, C5, C6, D#6, G#3, G#4, G#5']	[False, False, True, True, True, True, True, True, True, True]	0.125	43			
168.125	['C2, C3, C5, C6, G#3, G#4']	[False, False, False, False, False, False]	0.25	43			
168.25	['C2, C3, C5, C6, G#3, G#4']	[False, False, False, False, False, False]	0.25	43			
168.375	['C2, C3, C5, C6, D#6, G#3, G#4, G#5']	[False, False, False, True, True, False, False, True]	0.125	43			
168.5	['C2, C3, C5, C6, G#3, G#4']	[False, False, False, False, False, False]	0.125	43			
168.625	['C2, C3, C5, C6, C#2, C#4, C#5, C#6, E5, E6, G#5, G#6']	[False, False, False, False, True, True, True, True, True, True, True, True]	0.125	43			
168.75	['C#2, C#4, C#5, C#6, E5, E6, G#5, G#6']	[False, False, False, False, False, False, False, False]	0.25	43			
168.875	['C#2, C#4, C#5, C#6, E5, E6, G#5, G#6']	[False, False, False, False, False, False, False, False]	0.25	43			
169.0	['C#2, C#4, C#6, E4']	[False, True, False, True]	0.125	43			
169.125	['C#4, C#6']	[False, False]	0.125	43			
169.25	['C#4, C#6, E4']	[True, False, True]	0.25	43			
169.375	['C#4, C#6, E4']	[False, False, False]	0.25	43			
169.5	['C#4, C#6']	[False, False]	0.125	43			
169.625	['C#4, C#6, E4']	[True, False, True]	0.125	43			
169.75	['C#4, C#6']	[False, False]	0.25	43			
169.875	['C#4, C#6']	[False, False]	0.25	43			
170.0	['C#4, E4']	[True, True]	1.25	43			
170.125	['C#4, E4']	[False, False]	1.25	43			
170.25	['C#4, E4']	[False, False]	1.25	43			
170.375	['C#4, E4']	[False, False]	1.25	43			
170.5	['C#4, E4']	[False, False]	1.25	43			
170.625	['C#4, E4']	[False, False]	1.25	43			
170.75	['C#4, E4']	[False, False]	1.25	43			
170.875	['C#4, E4']	[True, True]	1.25	43			
171.0	['C#4, E4']	[False, False]	1.25	43			
171.125	['C#4, E4']	[False, False]	1.25	43			
171.25	['C2, C4, C6, D#4, G#5, G#6']	[True, True, True, True, True, True]	0.125	43			
171.375	['C2, C4, D#4']	[False, False, False]	0.25	43			
171.5	['C2, C4, D#4']	[False, False, False]	0.25	43			
171.625	['C#4, E4, G#6']	[True, True, True]	0.125	43			
171.75	['C#4, E4']	[False, False]	0.125	43			
171.875	['C6, D#4, F#4, G#5, G#6']	[True, True, True, True, True]	0.125	43			
172.0	['D#4, F#4']	[False, False]	0.25	44			
172.125	['D#4, F#4']	[False, False]	0.25	44			
172.25	['C6, D#4, F#4, G#5, G#6']	[True, False, False, True, True]	0.125	44			
172.375	['C2, D#4, F#4']	[True, False, False]	0.125	44			
172.5	['C2, C6, E4, D#4, F#4, F#6, G#1, G#4, G#5']	[False, True, True, False, False, True, True, True, True]	0.125	44			
172.625	['E4, G#1, G#4']	[False, False, False]	0.25	44			
172.75	['E4, G#1, G#4']	[False, False, False]	0.25	44			
172.875	['C6, E4, F#6, G#1, G#4, G#5']	[True, False, True, False, False, True]	0.125	44			
173.0	['E4, G#1, G#4']	[False, False, False]	0.25	44			
173.125	['E4, G#1, G#4']	[False, False, False]	0.25	44			
173.25	['D#2, D#4, F#4, F#6']	[True, True, True, True]	0.125	44			
173.375	['D#2, D#4, F#4']	[False, False, False]	0.125	44			
173.5	['C6, D#2, D#4, F#4, F#6, G#5']	[True, False, False, False, True, True]	0.125	44			
173.625	['D#2, D#4, F#4']	[False, False, False]	0.25	44			
173.75	['D#2, D#4, F#4']	[False, False, False]	0.25	44			
173.875	['B4, B5, E2, E3, E5, E6, G#4, G#5']	[True, True, True, True, True, True, True, True]	0.25	44			
174.0	['B4, B5, E2, E3, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.25	44			
174.125	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, True, False, True, True, False, True, True, True]	0.25	44			
174.25	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.25	44			
174.375	['B4, B5, E2, E3, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.125	44			
174.5	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[True, True, False, False, True, True, True, True]	0.5	44			
174.625	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.5	44			
174.75	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, True, False, True, False]	0.5	44			
174.875	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[False, True, False, False, False, True, False, True]	0.5	44			
175.0	['B4, B5, E2, E3, E4, E6, G#5']	[False, False, True, False, False, False, False]	0.125	44			
175.125	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[False, True, True, False, True, True, True, True]	0.25	44			
175.25	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.25	44			
175.375	['B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	44			
175.5	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[True, True, False, False, False, True, False, True]	0.25	44			
175.625	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.25	44			
175.75	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, True, False, False, False, True, True, False, True]	0.125	44			
175.875	['B4, B5, E2, E3, E4, E5, E6, G#5']	[False, False, False, False, False, False, False, False]	0.125	44			
176.0	['B5, E2, E3, E5, E6, G#5']	[False, False, False, False, False, False]	0.125	45			
176.125	['B5, E2, E3, E4, E5, E6, G#4, G#5']	[True, False, False, True, False, True, True, True]	0.125	45			
176.25	['B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	45			
176.375	['C#5, C#6, E4, E6, F#1, F#2, F#4, F#5, F#6, A4, A5, G#4, G#5']	[True, True, False, False, True, True, True, True, True, True, True, False, False]	0.125	45			
176.5	['C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5']	[False, False, False, False, False, False, True, False, False]	0.25	45			
176.625	['C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5']	[False, False, False, False, False, False, False, False, False]	0.25	45			
176.75	['C5, C#5, C#6, F#1, F#2, F#5, F#6, A4, A5, G#4']	[True, False, True, False, False, False, True, False, True, True]	0.375	45			
176.875	['C5, C#5, C#6, F#1, F#2, F#5, F#6, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False, False]	0.375	45			
177.0	['C5, C#5, C#6, F#1, F#2, F#5, F#6, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False, False]	0.375	45			
177.125	['C#5, C#6, E5, F#1, F#2, F#6, A4, A5']	[True, True, True, False, False, True, True, True]	0.25	45			
177.25	['C#5, C#6, E5, F#1, F#2, F#6, A4, A5']	[False, False, False, True, False, False, False, False]	0.25	45			
177.375	['C5, C#6, E5, D#5, F#1, F#2, F#6, A4, A5, G#4']	[True, True, False, True, True, False, True, False, True, True]	0.125	45			
177.5	['C5, C#6, D#5, F#1, F#2, F#6, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False]	0.125	45			
177.625	['C5, C#6, D#5, F#1, F#2, F#6, A5, G#4']	[False, False, False, False, False, False, False, False]	0.125	45			
177.75	['C5, C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[True, True, True, True, True, True, True, True, True, True]	0.625	45			
177.875	['C5, C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False]	0.625	45			
178.0	['C5, C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, True, True, False, False, False, False, True, True, True]	0.625	45			
178.125	['C5, C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False]	0.625	45			
178.25	['C5, C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False]	0.625	45			
178.375	['C5, C6, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[True, True, False, False, True, False, True, True, True]	0.375	45			
178.5	['C5, C6, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False]	0.375	45			
178.625	['C5, C6, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False]	0.375	45			
178.75	['C5, C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, True, True, False, False, False, False, True, True, True]	0.125	45			
178.875	['C6, C#5, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False]	0.125	45			
179.0	['C#2, C#3, C#4, C#5, C#6, E5, E6, D#5, G#1, G#2, G#4, G#5']	[True, True, True, True, True, True, True, False, False, False, True, True]	0.125	45			
179.125	['C#2, C#3, C#4, C#5, C#6, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.25	45			
179.25	['C#2, C#3, C#4, C#5, C#6, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.25	45			
179.375	['C#2, C#3, C#4, C#5, C#6, E4, E5, E6, G#4, G#5']	[False, True, True, False, True, True, False, True, False, True]	0.125	45			
179.5	['C#2, C#3, C#4, C#5, C#6, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	45			
179.625	['C#2, C#3, C#4, C#5, C#6, E4, E5, E6, G#4, G#5']	[False, False, True, False, True, True, False, True, True, True]	0.25	45			
179.75	['C#2, C#3, C#4, C#5, C#6, E4, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.25	45			
179.875	['C#2, C#3, C#4, C#6, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.125	45			
180.0	['C#2, C#3, C#4, C#6, E4, E6, G#4, G#5']	[False, False, True, True, True, True, False, True]	0.125	46			
180.125	['C#2, C#3, C#4, C#6, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.25	46			
180.25	['C#2, C#3, C#4, C#6, E6, G#4, G#5']	[True, False, False, False, False, False, False]	0.25	46			
180.375	['C#2, C#3, C#4, C#6, E4, E6, G#4, G#5']	[True, False, True, True, True, True, False, True]	0.125	46			
180.5	['C#2, C#3, E6, G#5']	[False, False, False, False]	0.125	46			
180.625	['C#2, C#3, C#4, C#6, E4, E6, G#4, G#5']	[False, False, True, True, True, True, True, True]	0.125	46			
180.75	['C#2, C#3, E6, G#4, G#5']	[False, False, False, False, False]	0.25	46			
180.875	['C#2, C#3, E6, G#4, G#5']	[False, False, False, False, False]	0.25	46			
181.0	['C#2, C#3, C#4, C#5, C#6, E4, E6, G#4, G#5']	[False, False, True, True, True, True, True, False, True]	0.125	46			
181.125	['C#2, C#3, C#5, E6, G#4, G#5']	[False, False, False, False, False, False]	0.125	46			
181.25	['C4, C#2, C#3, C#5, C#6, E6, D#4, G#5']	[True, False, False, False, True, True, True, True]	0.125	46			
181.375	['C4, C#2, C#3, C#5, E6, D#4, G#5']	[False, False, False, False, False, False, False]	0.125	46			
181.5	['C4, C#2, C#3, E6, D#4, G#5']	[False, False, False, False, False, False]	0.125	46			
181.625	['C2, C5, C6, C#4, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[True, True, True, True, True, True, True, True, True, True, True, True]	0.125	46			
181.75	['C2, C5, C6, C#4, E4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False, False]	0.125	46			
181.875	['C2, C5, C6, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	46			
182.0	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[False, True, True, False, False, True, False, False, False, True, True]	0.125	46			
182.125	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.125	46			
182.25	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[False, True, False, False, False, False, False, False, False, True, True]	0.125	46			
182.375	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.25	46			
182.5	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.25	46			
182.625	['C5, C6, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, True, False, False, False, False, False, True, True]	0.125	46			
182.75	['C2, C5, C6, D#5, D#6, G#1, G#2, G#4, G#5']	[True, False, False, False, False, False, False, False, False]	0.125	46			
182.875	['C2, C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, True, True, False, False, True, False, False, True, True]	0.125	46			
183.0	['C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	46			
183.125	['C5, C6, E4, D#5, D#6, G#1, G#2, G#5']	[False, False, False, False, False, False, False, False]	0.125	46			
183.25	['C5, C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5, G#6']	[False, True, True, False, False, True, False, False, True, True, True]	0.125	46			
183.375	['C6, D#4, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	46			
183.5	['C6, D#5, D#6, F#4, G#1, G#2, G#4, G#5']	[False, False, False, False, True, False, False, False]	0.125	46			
183.625	['B1, C5, C6, D#6, G#1, G#2, G#4, G#5, G#6']	[True, True, True, False, False, False, True, True, True]	0.125	46			
183.75	['B1, C5, C6, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.125	46			
183.875	['B1, C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, True, True, True, False, False, False, True, True, True]	0.125	46			
184.0	['B1, E4, D#5, D#6, G#1, G#2, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.125	47			
184.125	['B1, E4, D#5, G#1, G#2, G#4']	[True, False, False, False, False, False]	0.125	47			
184.25	['B4, B5, E2, E3, E4, E5, E6, D#5, G#4, G#5']	[True, True, True, True, False, True, True, False, True, True]	0.125	47			
184.375	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.5	47			
184.5	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, True, False, True, False, False, True, False, True]	0.5	47			
184.625	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.5	47			
184.75	['B4, B5, E2, E3, E4, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.5	47			
184.875	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[True, True, False, False, False, True, False, True]	0.375	47			
185.0	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.375	47			
185.125	['B4, B5, E2, E3, E4, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.375	47			
185.25	['B4, B5, E2, E3, E4, E6, F#4, G#5']	[False, True, False, False, False, True, True, True]	0.125	47			
185.375	['B4, B5, E2, E3, E4, E6, G#5']	[False, False, True, False, True, False, False]	0.125	47			
185.5	['B4, B5, E2, E3, E6, F#4, G#5']	[False, True, True, False, True, True, True]	0.125	47			
185.625	['B4, B5, E2, E3, E4, E6, F#4, G#5']	[False, False, False, False, True, False, False, False]	0.125	47			
185.75	['B5, E2, E3, E4, E6, G#5']	[False, False, False, False, False, False]	0.125	47			
185.875	['B4, B5, E2, E3, E4, E6, G#5']	[True, True, False, False, False, True, True]	0.25	47			
186.0	['B4, B5, E2, E3, E4, E6, G#5']	[False, False, False, False, False, False, False]	0.25	47			
186.125	['B4, B5, E2, E3, E4, E5, E6, G#5']	[False, True, False, False, False, True, True, True]	0.25	47			
186.25	['B4, B5, E2, E3, E4, E5, E6, G#5']	[False, False, False, False, False, False, False, False]	0.25	47			
186.375	['B4, B5, E2, E3, E5, E6, G#5']	[False, False, False, False, False, False, False]	0.125	47			
186.5	['B5, E2, E3, E5, E6, G#5']	[True, False, False, False, True, True]	0.125	47			
186.625	['B5, E2, E3, E6, G#5']	[False, False, False, False, False]	0.125	47			
186.75	['C#5, C#6, E6, F#1, F#2, F#4, F#5, F#6, A4, A5, G#5']	[True, True, False, True, True, True, True, True, True, True, False]	0.125	47			
186.875	['C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5']	[False, True, False, False, False, False, True, False, True]	0.125	47			
187.0	['C#5, C#6, F#1, F#2, F#5, F#6, A4, A5']	[False, False, False, False, False, False, False, False]	0.125	47			
187.125	['C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5']	[False, True, False, False, True, False, True, True, True]	0.375	47			
187.25	['C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5']	[False, False, False, False, False, False, False, False, False]	0.375	47			
187.375	['C#5, C#6, F#1, F#2, F#4, F#5, F#6, A4, A5']	[False, False, False, False, False, False, False, False, False]	0.375	47			
187.5	['C#6, E4, E5, F#1, F#2, F#6, A4, A5, G#4']	[True, True, True, False, False, True, False, True, True]	0.25	47			
187.625	['C#6, E4, E5, F#1, F#2, F#6, A4, A5, G#4']	[False, False, False, False, False, False, False, False, False]	0.25	47			
187.75	['C#6, E5, D#5, F#1, F#2, F#4, F#6, A4, A5']	[True, False, True, True, False, True, True, True, True]	0.125	47			
187.875	['C#6, D#5, F#1, F#2, F#4, F#6, A4, A5']	[False, False, False, False, False, False, False, False]	0.25	47			
188.0	['C#6, D#5, F#1, F#2, F#4, F#6, A4, A5']	[False, False, False, False, False, False, False, False]	0.25	48			
188.125	['B5, C5, C6, C#5, E4, D#5, D#6, F#5, G#1, G#2, G#4, G#5, G#6']	[True, True, True, True, True, True, True, True, True, True, True, True, True]	0.125	48			
188.25	['C5, C6, C#5, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False, False]	0.125	48			
188.375	['B5, C5, C6, C#3, C#5, D#5, D#6, F#4, F#5, A4, G#1, G#2, G#4, G#5, G#6']	[True, False, False, True, False, False, False, True, True, True, False, False, False, False, False]	0.125	48			
188.5	['C5, C6, C#3, C#5, D#5, D#6, F#4, A4, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, True, False, False, False, False, False, False, False]	0.125	48			
188.625	['C5, C6, C#5, D#5, D#6, F#4, A4, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False, False, False]	0.125	48			
188.75	['C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[True, True, True, False, True, False, False, True, True, False]	0.375	48			
188.875	['C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False]	0.375	48			
189.0	['C5, C6, E4, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False, False, False]	0.375	48			
189.125	['C5, C6, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, True, False, True, False, False, True, True, False]	0.125	48			
189.25	['C6, D#5, D#6, G#1, G#2, G#4, G#5, G#6']	[False, False, False, False, False, False, False, False]	0.125	48			
189.375	['C#2, C#3, C#4, C#5, C#6, E5, E6, D#5, G#1, G#2, G#4, G#5']	[True, True, True, True, True, True, True, False, False, False, True, True]	0.125	48			
189.5	['C#2, C#3, C#4, C#5, C#6, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.25	48			
189.625	['C#2, C#3, C#4, C#5, C#6, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.25	48			
189.75	['C#2, C#3, C#4, C#5, C#6, E4, E5, E6, G#4, G#5']	[False, False, True, False, True, True, False, True, False, True]	0.125	48			
189.875	['C#2, C#3, C#4, C#5, C#6, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False]	0.125	48			
190.0	['C#2, C#3, C#4, C#5, C#6, E4, E5, E6, G#4, G#5']	[False, False, True, False, True, True, False, True, True, True]	0.25	48			
190.125	['C#2, C#3, C#4, C#5, C#6, E4, E5, E6, G#4, G#5']	[False, False, False, False, False, False, False, False, False, False]	0.25	48			
190.25	['C#2, C#3, C#4, C#5, C#6, E6, G#4, G#5']	[False, False, False, False, False, False, False, False]	0.125	48			
190.375	['C#2, C#3, C#4, C#6, E4, E6, G#4, G#5']	[False, False, True, True, True, True, False, True]	0.125	48			
190.5	['C#2, C#3, C#4, C#6, E6, G#4, G#5']	[False, False, False, False, False, False, False]	0.25	48			
190.625	['C#2, C#3, C#4, C#6, E6, G#4, G#5']	[True, False, False, False, False, False, False]	0.25	48			
190.75	['C#2, C#3, C#4, C#6, E4, E6, G#4, G#5']	[True, False, True, True, True, True, False, True]	0.125	48			
190.875	['C#2, C#3, C#4, E4, E6, G#5']	[False, False, False, False, False, False]	0.125	48			
